timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597349675203,449,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4027,1199,1,1,null,449,1,0
1597349675653,0,Debug Sampler,200,OK,BuyTickets Group 1-1,text,true,,1087,0,1,1,null,0,0,0
1597349675654,225,open_site-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,520,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,225,0,1
1597349675879,224,open_site-2,200,Ok,BuyTickets Group 1-1,text,true,,3013,534,1,1,http://localhost:8090/WebTours/nav.pl?in=home,224,0,0
1597349675654,449,Open_site,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4029,1054,1,1,null,449,1,1
1597349676103,230,login-1,200,Ok,BuyTickets Group 1-1,text,true,,824,751,1,1,http://localhost:8090/WebTours/login.pl,230,0,0
1597349676333,224,login-2,200,Ok,BuyTickets Group 1-1,text,true,,1139,666,1,1,http://localhost:8090/WebTours/login.pl?intro=true,224,0,0
1597349676557,226,login-3,200,Ok,BuyTickets Group 1-1,text,true,,1729,671,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,226,0,0
1597349676103,680,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,3692,2088,1,1,null,680,1,0
1597349676784,217,flightst_click-1,200,Ok,BuyTickets Group 1-1,text,true,,735,685,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,217,0,0
1597349677002,224,flightst_click-2,200,Ok,BuyTickets Group 1-1,text,true,,1729,688,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,224,0,0
1597349677226,226,flightst_click-3,200,Ok,BuyTickets Group 1-1,text,true,,4435,689,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,226,0,0
1597349676784,667,Flightst_click,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,6899,2062,1,1,null,667,2,0
1597349677453,433,Continue_click-1,200,Ok,BuyTickets Group 1-1,text,true,,2611,1024,1,1,http://localhost:8090/WebTours/reservations.pl,433,0,0
1597349677453,433,Continue_click,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2611,1024,1,1,null,433,0,0
1597349677887,435,Choose_flight-1,200,Ok,BuyTickets Group 1-1,text,true,,2959,914,1,1,http://localhost:8090/WebTours/reservations.pl,435,0,0
1597349677887,435,Choose_flight,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2959,914,1,1,null,435,0,0
1597349678323,232,Insert_payment_details-1,200,Ok,BuyTickets Group 1-1,text,true,,2815,1122,1,1,http://localhost:8090/WebTours/reservations.pl,232,0,0
1597349678323,232,Insert_payment_details,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2815,1122,1,1,null,232,1,0
1597349678556,231,logout-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,659,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=1,231,0,0
1597349678787,231,logout-2,200,Ok,BuyTickets Group 1-1,text,true,,3009,531,1,1,http://localhost:8090/WebTours/nav.pl?in=home,231,0,0
1597349678556,462,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4025,1190,1,1,null,462,1,0
1597349679019,0,Debug Sampler,200,OK,BuyTickets Group 1-1,text,true,,1084,0,1,1,null,0,0,0
1597349679019,224,open_site-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,520,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,224,0,2
1597349679244,232,open_site-2,200,Ok,BuyTickets Group 1-1,text,true,,3001,534,1,1,http://localhost:8090/WebTours/nav.pl?in=home,232,0,0
1597349679019,456,Open_site,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4017,1054,1,1,null,456,2,2
1597349679477,235,login-1,200,Ok,BuyTickets Group 1-1,text,true,,826,746,1,1,http://localhost:8090/WebTours/login.pl,235,0,0
1597349679712,230,login-2,200,Ok,BuyTickets Group 1-1,text,true,,1141,668,1,1,http://localhost:8090/WebTours/login.pl?intro=true,230,0,0
1597349679942,224,login-3,200,Ok,BuyTickets Group 1-1,text,true,,1729,673,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,224,0,0
1597349679477,689,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,3696,2087,1,1,null,689,1,0
1597349680167,220,flightst_click-1,200,Ok,BuyTickets Group 1-1,text,true,,735,687,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,220,0,0
1597349680387,427,flightst_click-2,200,Ok,BuyTickets Group 1-1,text,true,,1729,690,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,427,0,0
